,StartDate,EndDate,HP-HP(-1),HP-SZ(-1),HP-HP(-2),HP-SZ(-2),SZ-HP(-1),SZ-SZ(-1),SZ-HP(-2),SZ-SZ(-2),HP-const-p,SZ-const-p,HP-HP(-1)-p,SZ-HP(-1)-p,HP-SZ(-1)-p,SZ-SZ(-1)-p,HP-HP(-2)-p,SZ-HP(-2)-p,HP-SZ(-2)-p,SZ-SZ(-2)-p,A,Date
0,2006-02-01,2007-07-01,-0.4890954015899229,0.013372231989853808,-17.790505725864453,0.3791348456489126,0.40355409364565975,0.00615302186699432,18.496552638491842,-0.4910899113337405,0.03110150000461072,0.4972685903965786,0.06828005464027115,0.2151985558024132,0.0056425476655065174,0.14247135478943507,0.1121306303042782,0.17355122786115296,0.3134244385420801,0.132666533605228,-1.5918260961241038,2006-11-01
1,2006-03-01,2007-08-01,-0.3374284481131477,0.013816163710195159,-14.8853750033265,0.4944057251896938,0.3867628020212351,0.0011413866245118245,25.0145409629032,-0.5560502829777424,0.06548009246100397,0.851315909092039,0.18594753391428231,0.23141284607014434,0.009560179101385029,0.05718340168912131,0.18564494839889867,0.07913041842609085,0.8248499315259971,0.027013132331671432,-6.0691939656531755,2006-12-01
2,2006-04-01,2007-09-01,-0.09755085066716823,0.017967897996325626,-18.06296838973927,0.4925692581857738,0.6850861545110898,0.0012058373604870404,23.327284962129603,-0.5537902746831103,0.6624963934345841,0.6655319001870706,0.7779808314043533,0.17653116989566786,0.004607602487275164,0.044358596351567775,0.047044421448002575,0.08003048301339857,0.8518617946018572,0.02640593759791115,-3.5842369339487483,2007-01-01
3,2006-05-01,2007-10-01,0.3417658791023165,0.017467706386303548,-9.307046433880572,0.4861374930996485,0.9673664412828278,-0.0021044658329337266,29.597199621994964,-0.6243377318305521,0.4124623192576576,0.7875357708404599,0.23387835565537066,0.3557931400962323,0.01724045730071294,0.05903309134164096,0.021761091752811282,0.04553568670463511,0.7729036407210685,0.014741871922623247,-7.385547597307258,2007-02-01
4,2006-06-01,2007-11-01,0.049408311113705465,0.01275148424176043,-25.41161831155315,0.2287343455558669,0.5187785365839888,0.00601672469740449,1.6300168355002205,-0.18009712935201413,0.4227607879969991,0.01736926296372293,0.8573096793458745,0.030795786385628358,0.0907897458470162,0.4786249879090378,0.12836475946020814,0.9111552886800393,0.3813981000324476,0.5405977391224707,-17.115610597624663,2007-03-01
5,2006-07-01,2007-12-01,0.08441104977028924,0.01989603057431429,-27.34636310097788,0.05769263865724654,0.3488667924836445,0.006736566729902296,1.2029127238204094,-0.20931602839816185,0.5319690656491053,0.005161521013073922,0.794002486624338,0.014086863905688356,0.01923825750957552,0.8438307560346673,0.3671531503613006,0.9280934633845186,0.40234448826755387,0.4501498070837364,-11.571494626960945,2007-04-01
6,2006-08-01,2008-01-01,0.16581485674529953,0.01902796468267839,-6.806423532429028,-0.3422073066708102,0.29128325040538305,0.009151595561878213,-22.378978223362996,0.1666492465601996,0.6711236065481199,0.082184053820315,0.5736892316985901,0.6443594148894636,0.03354594230562012,0.4448423317265529,0.4725895379368836,0.27002737653335784,0.2343226628898799,0.6651084172288311,-18.334159621093498,2007-05-01
7,2006-09-01,2008-02-01,0.19372247863068373,0.01469218763142181,-8.363880793090841,0.10860569754017196,0.1026490768420984,0.009285837942422394,-2.127891960429674,0.165878905661779,0.15263485082924547,0.2959375612197012,0.5154503243573392,0.5997152301072324,0.01363468129297337,0.7332530220602596,0.7045200663105426,0.8831891582930059,0.23119244717689744,0.6893455569389608,-14.643483076471016,2007-06-01
8,2006-10-01,2008-03-01,0.2925582969795937,0.012806710719886398,-14.430964845276346,0.23590085876379896,-0.06366867278697877,0.005246630256232686,8.539735836393271,0.4693446370711933,0.02680008116364844,0.7600346225352259,0.31751370184781713,0.3883768937211885,0.026056086224289426,0.4733058693844552,0.8034382771148924,0.5592009458923648,0.4350353398510154,0.22185437579461165,-13.187894485129599,2007-07-01
9,2006-11-01,2008-04-01,0.34237860593500186,0.011547829243250169,-2.5152040437029872,0.004836435886894632,-0.1064679588691161,0.00465213779487549,0.7651368017200469,0.3405378089511801,0.02170082686399131,0.8504466643074984,0.2598525916406248,0.8753287471203866,0.02411528538313535,0.985715706089779,0.6560123386078752,0.9516180089654324,0.4889105063894269,0.3369558154049063,-12.399994984352901,2007-08-01
10,2006-12-01,2008-05-01,0.30750990049150423,0.015657418565420963,-2.712096621554396,0.015923990456559668,-0.20970078602255135,0.0076589499405605435,0.4782453233967141,0.3609247142483596,0.0022958335445484685,0.8412553120816115,0.2452373703343571,0.8654715391337656,0.0016713284484094616,0.9578561946642792,0.33093148928799165,0.9707609107812458,0.15725390707519565,0.2705440344152339,-15.46429278365182,2007-09-01
