,StartDate,EndDate,HP-HP(-1),HP-SZ(-1),HP-HP(-2),HP-SZ(-2),SZ-HP(-1),SZ-SZ(-1),SZ-HP(-2),SZ-SZ(-2),HP-const-p,SZ-const-p,HP-HP(-1)-p,SZ-HP(-1)-p,HP-SZ(-1)-p,SZ-SZ(-1)-p,HP-HP(-2)-p,SZ-HP(-2)-p,HP-SZ(-2)-p,SZ-SZ(-2)-p,A,Date
13,2007-03-01,2008-08-01,0.7155126566436054,0.02046492319423907,13.119060660758679,-0.16497310272671678,-0.2581662305393538,0.010707430110233934,-6.913583115246045,0.1049756333408399,0.07702533714726638,0.3214447009989698,0.015296661330261476,0.21101961589637064,0.00940723415189764,0.5559791449261969,0.2845133630540673,0.4201600725297621,0.2525008059405035,0.7523425142133324,-13.95137727348145,2007-12-01
14,2007-04-01,2008-09-01,0.6885708228411734,0.026577260311628558,16.211773885777387,-0.3380840766731872,-0.24751272575582894,0.012625546947288985,-7.608921396818134,-0.020207339357125268,0.06642549384192416,0.15577653196281985,0.02097904209840239,0.11032855053795078,0.003450398087847845,0.2744109107651167,0.30278540629012163,0.3520117155307976,0.1951918807090922,0.9514300569119878,-17.737806023558136,2008-01-01
15,2007-05-01,2008-10-01,0.6137110966279602,0.029565532588678424,17.49085059827112,-0.3451115013820744,-0.2340677245331312,0.017613820018901133,-7.794871693893857,0.010864465754196796,0.03894317233055816,0.1507903892721632,0.04343500679486187,0.106291306517005,0.00252541585791054,0.32251853226159033,0.31990792428166714,0.3526385593700233,0.1344891740250214,0.9793335243503458,-18.439180194401427,2008-02-01
16,2007-06-01,2008-11-01,0.5603475108651209,0.03169415013521542,17.14889721353871,-0.3707267842336524,-0.2059725030683785,0.01729683049791504,-9.031609476191859,-0.010428717576618113,0.030882096953910167,0.15264504408782473,0.04319075761208357,0.10246360698461596,0.0002708392165033922,0.26092930954050664,0.32292761765323863,0.2526762462345705,0.10723002910542456,0.9795518858101918,-15.305467788000927,2008-03-01
17,2007-07-01,2008-12-01,0.5680605634303078,0.02822229206633,9.768889573266096,-0.3400347324999137,-0.1734240448991334,0.01846987993395936,-6.844068439079287,0.13656702789950198,0.06298571050470571,0.1798592783133237,0.05144548307775892,0.3140070407571421,0.000986043173448955,0.232805629291608,0.4262606595580852,0.3452657972706755,0.10148624794286072,0.7158616262471496,-7.858192892417071,2008-04-01
18,2007-08-01,2009-01-01,0.7227274194242512,0.016620714146479282,7.227441671798828,-0.3755796955364046,-0.15040861302854172,0.004397083915324382,-7.462032556124666,0.1987661075231873,0.5717062193460478,0.19165239274363,0.004304627108765132,0.42536087104576337,0.048997631691790236,0.21420664675940604,0.4553785179461162,0.3011156476484219,0.6444976439135328,0.5603067485728064,-0.1955176361927968,2008-05-01
19,2007-09-01,2009-02-01,0.541006233571195,0.01190327791202299,1.8040367209677304,-0.31036169478642883,-0.029570224049329207,0.0014136120574216125,-6.074950460243229,0.261286471729446,0.9076952874884332,0.2394430086588357,0.043473494155635006,0.8632330648508022,0.09957612557650622,0.2719324532794567,0.8812871306762418,0.4324907812995946,0.8672717449920626,0.4293390107621011,5.868390450850932,2008-06-01
20,2007-10-01,2009-03-01,0.3774978474215576,0.00976677851254813,5.95265621175599,-0.06547920223447741,-0.02665863450809804,0.0019690622667545925,-7.1200303880634115,0.4672813649400431,0.6913931320183635,0.8519165990183193,0.1885801530241996,0.6243809642878841,0.15399957907759682,0.8214205851648386,0.8869648934420322,0.3699185747569197,0.7852853218800043,0.12677760448218384,0.7501584052560779,2008-07-01
21,2007-11-01,2009-04-01,0.6527304608812617,0.009707198437181696,0.1436492546330529,0.016163961085807796,0.15159681992878693,0.005679365160248354,-12.333137628807638,0.4177038911373275,0.3062059265835021,0.4920394905324738,0.003342797840550121,0.990043296467528,0.028473808323783913,0.9438012904649632,0.3161023892094268,0.11500796781520282,0.2753662699702941,0.12106685438852785,-22.15268291837244,2008-08-01
22,2007-12-01,2009-05-01,0.7393441302963628,0.00996464699625026,16.85871165160451,-0.09199711666874362,0.08693360880875485,0.0064426494100105185,-32.91561118589796,0.3362275023353406,0.23877687935318725,0.15922678373414567,0.014451616726517775,0.22251162642532366,0.03307143283547501,0.6669206239301405,0.7803137422842501,0.020894860856283358,0.21458330972417794,0.15657592489023275,-20.659466288336553,2008-09-01
23,2008-01-01,2009-06-01,0.800914733420226,0.01006913368206108,27.531128558883328,-0.14443223691549004,0.08141503198999439,0.006552509848293849,-37.096127813896,0.3474589577923991,0.1363671770081787,0.4196792557985996,0.012162224153844915,0.0662448256121399,0.04728433778591458,0.5442583875992544,0.8071381570465026,0.01776974943541709,0.21378842170918488,0.1600622344732333,-23.002214481939482,2008-10-01
24,2008-02-01,2009-07-01,0.7996169576512095,0.01001830479374549,28.401275817592392,-0.06621908760855108,0.08008893139205175,0.006465586013995351,-30.59345700444655,0.3130734651864669,0.1183638850520329,0.929209225170448,0.012182990745477613,0.06963121473927704,0.04314359961079786,0.7853311871592331,0.8080183597064922,0.05858069049007506,0.2341055382030195,0.2403987718023708,-22.505244620541447,2008-11-01
25,2008-03-01,2009-08-01,0.7707453081290548,0.013021919508150034,30.78603611440367,-0.1058888255805231,0.025068743617510148,0.0060897937405411965,-40.47551445625342,0.2164814208148442,0.2258974173948658,0.3907787328594921,0.006196954297472278,0.08900731285561543,0.005501522331658696,0.72548235527226,0.9281166444697868,0.023467817106458483,0.19713208607000546,0.4757331017578369,-29.37870298232703,2008-12-01
26,2008-04-01,2009-09-01,0.8015783250629476,0.011555655190073724,36.99470287684892,-0.20554879205802526,0.036886146195193495,0.006015260712969361,-42.99324709161315,0.1064900938879816,0.1856615999889899,0.4576007020216277,0.011646091610454865,0.06609571817144863,0.004843367767010392,0.4289365117328887,0.9021787126005794,0.023740996532005374,0.30955837140442105,0.7764462349427433,-30.175368061418986,2009-01-01
27,2008-05-01,2009-10-01,0.8221879069156605,0.011387547886729191,36.09702264366349,-0.2207271402086925,0.13330852678668031,0.001923618930440748,-35.33409989852084,-0.09133158306432446,0.10457479098988462,0.8981245168639103,0.01598825339842924,0.07216113835685407,0.009500484493730482,0.3927809266141105,0.6821563175091534,0.06499978553848483,0.7248823135818873,0.7763615263999248,-30.58154153272481,2009-02-01
28,2008-06-01,2009-11-01,0.8909067519833811,0.013557602449397544,35.68294723172658,-0.18512289079918987,0.06184507088407783,0.00198453496614361,-35.4528590268982,-0.07622005531775447,0.17423994190743552,0.8274189206499616,0.0026417859832660448,0.060222379863397686,0.0015108524837288515,0.4990374001568897,0.8322792119850732,0.05816228229782487,0.6855418315637354,0.8082548715217467,-33.278900300975245,2009-03-01
29,2008-07-01,2009-12-01,1.184401611412124,0.01205166282350372,54.267067064588005,-0.29393538781434536,-0.17718997676836026,-0.0044397673970319705,-52.916108270462544,-0.5057853004210604,0.07628478387232966,0.8578876166222255,5.0223355582506185e-05,0.0015409891206013516,0.0017103265701135216,0.19223007609172216,0.5329618125568629,0.0015029292580929251,0.3993835367795079,0.10172031953115393,-14.136646329880334,2009-04-01
30,2008-08-01,2010-01-01,0.4035486702177855,0.013471569341528874,43.81836935530159,-0.17723310255538266,0.4725517935984069,0.005932305496141414,-46.3668950511115,-0.3684438544873648,0.021010177298150644,0.8478964433116928,0.3047861060101914,0.03731902019178547,0.0064024122911183045,0.5026830831254115,0.23049755536140304,0.027909337850226038,0.3956884877164062,0.3242581878938011,-37.78889710754285,2009-05-01
31,2008-09-01,2010-02-01,0.9026914226722486,0.013533725754676576,4.104552012050673,-0.17245248187044182,-0.05820138349629809,0.00025201643401779315,-7.549470666013987,-0.04674683346943865,0.19115182256213806,0.09195625025057397,0.007851285009229521,0.7770036516133594,0.01423848286530468,0.4642669865542299,0.8485754945052779,0.5617073527429278,0.9706181943757632,0.8728153697981957,-21.710976441723147,2009-06-01
32,2008-10-01,2010-03-01,0.9359091559593159,0.009494189974120605,7.743760893074282,-0.3484418060038996,-0.10351006935261743,-0.002025361670621882,-11.777129588785716,-0.13949675430659686,0.08734480431959002,0.05168121510813878,0.007070174688148366,0.595855013637511,0.2370768799694787,0.3017712488503799,0.7478183554817333,0.3839906686489718,0.7857010691809904,0.6558403007886253,-20.27202029585964,2009-07-01
33,2008-11-01,2010-04-01,0.98471111351062,0.007574355749025535,0.43900886300623404,-0.287883060546882,-0.18491232990794246,-0.007840586763095923,-7.539652351934482,-0.2712083011882529,0.031104306276410837,0.021720918961814283,0.005749434142196504,0.9752798825761496,0.3576087627367357,0.3788858103858561,0.5721197654653214,0.5621066584797642,0.3510630989305038,0.4169057330200893,-6.928724211902004,2009-08-01
34,2008-12-01,2010-05-01,0.4257237931195608,0.018472820599405988,-10.039740370077336,-0.12776614610512865,0.3001335340626017,0.0011010528562063677,0.6001958205815958,-0.10785334674177736,0.20262591646286446,0.055337755034543926,0.2722941065861276,0.4238392212006632,0.06049516171176169,0.6883554508320499,0.4054319847338279,0.9590094940389341,0.9133387008486736,0.7419121079720346,-11.24685320699594,2009-09-01
35,2009-01-01,2010-06-01,0.7498832971089465,0.018973867603370772,-1.2100305675773753,-0.12259140208033666,-0.05012187891334559,-0.0015788556835473373,-9.792890550101603,-0.20303239319010835,0.3265480979587698,0.08885420563827306,0.023700953007399137,0.9073475418638224,0.07153512563993758,0.7104383236738644,0.8828093374284981,0.3584234388312313,0.8878252408288851,0.5629939151570488,-12.80682720710736,2009-10-01
36,2009-02-01,2010-07-01,0.7454214388226847,0.019083219294823917,-0.6044383484724876,-0.10911210219862573,-0.06310494586472977,-0.00092765590130657,-8.863325275791267,-0.21778180303322373,0.2905099388536444,0.13661799599657834,0.023361456877609144,0.9530328430316126,0.059164040065941226,0.7296275342976715,0.8548192172784551,0.4103638362373927,0.9320931401632728,0.5216292206323969,-13.117609189305199,2009-11-01
37,2009-03-01,2010-08-01,0.7335327187889751,0.019716032366837048,-0.3535384108956985,-0.11693780322807534,-0.005906653127596988,0.0017993788879818453,-6.616876474662764,-0.1549450802653177,0.405752673606387,0.27319171230328343,0.030788176006602882,0.9736213451651294,0.06158963280092461,0.7247053600734683,0.9863151393247209,0.5416156979238023,0.8701261658452454,0.6547101752308002,-14.505238194852335,2009-12-01
38,2009-04-01,2010-09-01,0.7043655707723816,0.01921357248127654,1.2137478466231315,-0.11703277117953748,-0.027006032921907716,0.0030387917856230925,-5.841070854702602,-0.2496952291154555,0.2497780750898653,0.4192696117971745,0.038679138966308674,0.908417024048564,0.07111731588561766,0.7226380799945695,0.9377160887758578,0.5852778178394802,0.7887649196787988,0.4772115447743661,-13.569174720630455,2010-01-01
39,2009-05-01,2010-10-01,0.6866075501520079,0.019486906353611628,2.5923057868963184,-0.18965554201761906,0.0064474282905473785,0.0032710196348051585,-7.497888688781908,-0.30961377820466063,0.2703293124135845,0.3679915062834965,0.03700241831824869,0.7925327161569558,0.06170853535102195,0.5436126020743337,0.9836174204171212,0.4251060580585876,0.7702556958787333,0.3558574882579072,-12.742933118606837,2010-02-01
40,2009-06-01,2010-11-01,0.7515475973757517,0.015688492627205276,4.507372572004604,-0.4195964667092564,-0.021251178763118758,0.0018884383268892762,-9.003565266972794,-0.4380102243523152,0.4312080686782984,0.4552226664404885,0.03006330039359027,0.5716846043991273,0.15808516140133475,0.10076137986030713,0.9492832483343768,0.2413937737896328,0.8753290797800892,0.11365846577349395,-12.601133682568273,2010-03-01
41,2009-07-01,2010-12-01,0.6883730188557079,0.01886834741387618,0.8355775999051415,-0.1558037380549131,0.03909458550681326,0.0055579183201736795,-4.717445092874623,-0.20631683243406895,0.3560462285848809,0.3276384656202808,0.042693114973964365,0.9042066474046746,0.1537696892615924,0.5644937519148987,0.9104062869599482,0.506528181333316,0.6537789219301939,0.4153561906437744,-11.395630860963413,2010-04-01
42,2009-08-01,2011-01-01,0.7046018303805769,0.024537568854038933,-1.3638344041635255,0.05420577396995385,-0.04503894486318435,-0.0011399894464898216,-2.248584400469774,-0.20834049553456455,0.2145703878343221,0.4526069650949524,0.06189877512891415,0.8433163512484632,0.17392332281258405,0.8695074133292845,0.9045583605638706,0.743355712669773,0.9315788658987136,0.3907765711492141,-6.891168757864912,2010-05-01
43,2009-09-01,2011-02-01,0.5067927177828274,0.026157462466276583,-0.5689527397852219,-0.025547132741266573,0.0821423660526441,0.012009240500560032,-3.8713537258409816,-0.09200401151771094,0.19466140493354503,0.3622901240252162,0.10959215881655884,0.9224753541598788,0.1190702654324396,0.9342698261757042,0.7926462422460748,0.5020876474595595,0.4681081844289893,0.763303731056814,-5.510103533771472,2010-06-01
44,2009-10-01,2011-03-01,0.5726217158816135,0.01904638629275749,-1.9890324418445369,-0.09596692563031274,-0.03359855629197373,0.010737342925113354,-3.293580239644919,-0.10202116886703763,0.2088199618351708,0.3066998871315927,0.06735803420839125,0.7049662026755175,0.2627458352509909,0.7366873755319401,0.9094867232225412,0.5066488835173483,0.5267375015230102,0.7200557354053818,-3.697698261785662,2010-07-01
45,2009-11-01,2011-04-01,0.5453342471249496,0.010040248669856918,-2.4332139738117595,-0.22777710453695296,-0.12373321118406308,0.0048297003362764955,-4.593148537060038,-0.18693034172496112,0.10126920824321288,0.1876131772582812,0.043707168352417884,0.6017666422016055,0.5333011060597629,0.412454799352488,0.6409668718667063,0.3154275807998931,0.7492974972193841,0.473214363486998,-1.0037923571656728,2010-08-01
46,2009-12-01,2011-05-01,0.5461256662490774,0.011007336564713288,-2.1837670062417263,-0.1942184457024968,-0.09787093273360448,0.004724983561039704,-3.8589261752183233,-0.1849459205303293,0.1675121806074059,0.36133631598844296,0.07174686071343926,0.6845407644364188,0.5172820746701137,0.5191434998691467,0.7171530832650033,0.4202800817077437,0.7629242118812797,0.505290388434539,-2.094175237513738,2010-09-01
47,2010-01-01,2011-06-01,0.5571365405588964,0.012548748195206138,-2.08185239603154,-0.14431883567095274,-0.13762055094495135,0.0036614466632942174,-7.196380989269098,-0.2680486397194503,0.15938321504214506,0.16375682386055754,0.06247553211535824,0.6676398622079966,0.44622293836579774,0.5889393984849052,0.6501300371782612,0.14345441394063754,0.8191176177792503,0.3017586556568509,-1.4771670245629998,2010-10-01
48,2010-02-01,2011-07-01,0.5621231426365167,0.007936456925037331,-1.8945616356694044,-0.20182756648251526,-0.2376366541337946,0.011417872171651598,-8.16541081015233,-0.14106060876989282,0.11796731837370553,0.1829262261946939,0.04591329449295238,0.692538701310516,0.6190403655408943,0.4574023025643632,0.4262679012554482,0.10812629742110093,0.4548847758109534,0.5874012867169014,-0.4408242222831193,2010-11-01
49,2010-03-01,2011-08-01,0.4580608105570608,0.004052984970554505,-0.14694065270333664,-0.12711907461375946,-0.2633621859063346,0.008983066780690739,-7.124431325763769,-0.1515168493490467,0.046712730483982466,0.3834275511577635,0.04614536672616855,0.976788443927183,0.75364951108931,0.6543604757548679,0.2720981765173361,0.17658758955846854,0.4661181436662079,0.5760679562805309,-5.4890531916277565,2010-12-01
50,2010-04-01,2011-09-01,0.6680627221955563,0.0008470623190583169,6.08346706206174,-0.15685436601843972,-0.26423805401067435,0.00925336091181317,-6.027614846683655,-0.1246773556026472,0.10275316616478652,0.9336149905748248,0.015731726088839285,0.34761509147255554,0.9468559901376168,0.5981003780083318,0.2380427638532701,0.25036295102635664,0.4309739214977121,0.6504292390086845,-4.448082156715611,2011-01-01
51,2010-05-01,2011-10-01,0.645220039125067,0.0032870244562919807,4.72645179180103,-0.2994841600221492,-0.1384493839498896,0.009744331285709042,-1.9830176624205584,-0.23608443892740225,0.22179245088767074,0.7958849065239575,0.026225856303617852,0.4488380719174975,0.7993820916980646,0.2814792192789639,0.6278611426528261,0.746750211335418,0.4332695209835421,0.3772197533081362,-2.3509855028783577,2011-02-01
52,2010-06-01,2011-11-01,0.7492709834373663,0.0018959407861059386,8.92815783568701,-0.15632267018372614,-0.17044242213205876,0.014221308199694985,-5.534864547694903,0.012681861013749015,0.3729038579565424,0.4431538954488158,0.01285447535226512,0.1043176781761235,0.8918691788942064,0.53912291923302,0.5845576758294972,0.33064054488068906,0.3062113254896599,0.9601260184872541,-2.1932991865075513,2011-03-01
53,2010-07-01,2011-12-01,0.8265967360966,0.001166964163025282,10.277727238367213,-0.26237563501215483,-0.12868178375925413,0.0120999008134746,-4.181106115176052,0.015314660960047556,0.6734837593864107,0.15954284440867586,0.005282383981543589,0.047229630244503336,0.9432159408137086,0.3595339711936453,0.6925486589474423,0.4623207415359429,0.3862459834929226,0.9499714277665507,-2.3805432762913545,2011-04-01
54,2010-08-01,2012-01-01,0.8184218980805389,-0.0038994117652209424,9.472472520772849,-0.353489964199948,-0.029463464554613437,0.002464701718303341,-4.282161434531495,-0.15316998947690938,0.987138656711158,0.2622226129511356,0.003766963508862582,0.07963982351588446,0.8117045942703618,0.2589393549742873,0.9282810506013696,0.4940854242797692,0.8774253541970289,0.6163407969936535,-2.0281966675555987,2011-05-01
55,2010-09-01,2012-02-01,0.7750865735353674,-0.003681593913485408,4.844561737788458,-0.2445892218900176,0.0063603928259311614,0.0014690620389469454,-2.0865292069844004,-0.25138924640732324,0.975433893223142,0.2086344973197997,0.009976606148076106,0.3460634658748293,0.8065338653675774,0.341138546151761,0.9847331715039076,0.7134178222275755,0.927337686174106,0.3612249267412035,-0.976183994340334,2011-06-01
56,2010-10-01,2012-03-01,0.7654531419801576,-0.017841152077190624,4.942713403885437,-0.2434258260680637,0.16690884478375054,-0.009376103499562177,-1.4914545121218592,-0.2848976742157377,0.3631598313796272,0.12900922764381606,0.017317827157701603,0.3388720629035825,0.3138214429448685,0.39239520227932795,0.6161504306289515,0.7804073606176252,0.5436891911979966,0.2508355485223027,-1.6328808826739376,2011-07-01
57,2010-11-01,2012-04-01,0.7418696867704964,-0.015556952288991503,1.0038415933701723,-0.31744498616012834,0.17059725310996268,-0.018853727155436453,0.05149778134023703,-0.22052417552127224,0.2323565267764288,0.3166197652237919,0.00960211300863773,0.8538344312597639,0.3591254215107874,0.3252494919391554,0.5902215096602381,0.9931814018359432,0.2786907732970317,0.5053469022052588,-1.1114462013178246,2011-08-01
58,2010-12-01,2012-05-01,0.6114837837087245,-0.006557456906044706,0.9991517950044546,-0.2917643117544487,0.10299962081124436,-0.010162846292832584,-0.24034109467352516,-0.2437377488937232,0.042981756489655285,0.3383403639256111,0.0006260815888205185,0.8553021328097629,0.499194478774982,0.32652289450950633,0.5918765983260363,0.9674375787279026,0.35469523297609296,0.4688621704799286,-5.709362526656275,2011-09-01
59,2011-01-01,2012-06-01,0.8847445175008141,-0.00632877513019368,-12.301984025668757,-0.21364932550497512,-0.1816502118493914,0.0005137803497719059,8.96656578816525,-0.36369606970281737,0.4594909346480222,0.02761675749010997,0.008897692293096796,0.12312152049845232,0.5715392077501563,0.4181657784147391,0.4818336970518733,0.1411140152786415,0.9627952881336554,0.1616206239928597,-4.871263601417168,2011-10-01
60,2011-02-01,2012-07-01,0.8932635363282408,-0.007127321852770962,-12.577987358832045,-0.2556851468586768,-0.2090821408041972,0.000547022565448824,7.493807359604379,-0.36100928346004607,0.4224121999931052,0.010987230584702669,0.0025343337411191337,0.06645755140192422,0.5215478094732313,0.3208775718719811,0.4179029829258141,0.21005652395204244,0.9603212619192809,0.15636078880995732,-4.5841473431901365,2011-11-01
61,2011-03-01,2012-08-01,0.962987495136886,-0.0162096655635194,-12.260538107212465,-0.3349750790526692,-0.475044412579256,-0.0075924798327481405,4.191957285212047,-0.4206781216736044,0.04461434150827001,0.0030994867303540327,5.9061120516517714e-05,0.05866362618312367,0.08473391579978581,0.187800494684766,0.044788310964726456,0.5126676168705991,0.4005286790913197,0.08503614308771855,0.3850165115961892,2011-12-01
62,2011-04-01,2012-09-01,0.9356044840390164,-0.01690210579119382,-12.399438693431918,-0.3716509347837415,-0.4809543060066138,-0.008267932003142006,4.0297518243707,-0.4920723900809692,0.054645751726667434,0.010619223795075692,0.00019939912610183075,0.07843031313306797,0.08168066977024488,0.17174159611385995,0.04225755727895215,0.5435320819301728,0.3763721710884037,0.06018200655782281,0.9239024674649774,2012-01-01
63,2011-05-01,2012-10-01,0.9446834267438676,-0.012673702569112237,-12.21204331183808,-0.3146990222774654,-0.4768912503493197,-0.008243392090710728,3.417643421817328,-0.5020160687055429,0.09548309125480132,0.0091058248357128,0.00031660502156050785,0.08203359497841836,0.1872654489942166,0.22127355949694685,0.06177039809550579,0.6170444299056971,0.4000743695447916,0.055589018788660606,0.3720359715378472,2012-02-01
64,2011-06-01,2012-11-01,1.0467902954507882,-0.00954367115523597,-11.817234044656965,-0.3029873724005899,-0.4377878779736579,-0.0018135781518395626,3.555062396151103,-0.4767957878169707,0.5015121336180155,0.009447572936113412,0.0006926537218045432,0.08862223732114935,0.4072518983452765,0.2420987833728861,0.15942002814423595,0.6114614247756986,0.8719870167379069,0.05963898368802705,-0.9034010281243152,2012-03-01
65,2011-07-01,2012-12-01,1.1507621387764138,-0.010539781994110478,-0.18065188195098175,-0.3490367921706578,-0.5087043682072776,-0.0016275244452262437,0.3189578101700518,-0.3215585908961244,0.5563779437936364,0.4815178006535316,4.235879394571347e-05,0.984851339612237,0.3675909874036023,0.37807847954073415,0.11269421869391145,0.97656122531337,0.8871203469402397,0.4073829378655783,-6.983095694362829,2012-04-01
66,2011-08-01,2013-01-01,1.2999124282838854,0.011059983615197262,2.049216501637324,-0.1729003292160914,-0.269918050472751,0.002950990501710912,3.5631201811806483,-0.2856567754066167,0.3336553171795659,0.9297435967118532,0.0003098693418030358,0.8190309390087115,0.3339001604392801,0.5433029468599113,0.5036879078466376,0.7224476095735988,0.8419101718136798,0.437240361458072,-8.21208616718734,2012-05-01
67,2011-09-01,2013-02-01,1.341103482203809,0.008614105155194444,1.9797905520486547,-0.14297067157634485,-0.2576541567044658,0.0029386992523867217,3.311388304671337,-0.26679717708925305,0.19571719477900693,0.9731544993284328,9.163110559275776e-06,0.7945565881941102,0.4740588125088122,0.6365948565051625,0.5146690022926452,0.739142439364636,0.8032843931264411,0.3685157855067031,-8.84157030814329,2012-06-01
