859.05,876.44,859.02,874.32,4485800,874.32
851.75,858.46,850.1,856,3041600,856
838.07,850.3,833.5,846.82,2755800,846.82
851.68,851.8,843.53,845.61,2138300,845.61
848.2,850.89,844.8,847.38,1953000,847.38
840.43,849.37,839.05,848.06,2658700,848.06
858.84,862.8,841.31,843.2,4382900,843.2
851.51,857.8,851.01,856.97,2282700,856.97
853.49,853.83,850.64,852.31,3384400,852.31
855.3,855.5,850.51,853.42,1842300,853.42
854.33,854.45,847.11,852.97,2562200,852.97
853.55,853.75,847.55,852.53,2130600,852.53
851.77,855.69,851.71,854.59,1909700,854.59
857,857.35,851.72,852.46,2436400,852.46
851,856.4,850.31,853,2048200,853
848,853.07,846.79,850.5,2286500,850.5
845.48,848.46,843.75,846.02,2247600,846.02
845.23,848.49,841.12,846.61,2610400,846.61
847.2,851.99,846.27,849.88,1941100,849.88
853.08,854.82,847.28,848.91,2132100,848.91
853.05,854.83,849.01,853.08,2760100,853.08
851.45,854.09,842.05,845.04,2793700,845.04
842.38,852.5,839.67,848.64,2713600,848.64
844.69,845.81,837.75,845.24,3688000,845.24
857.57,860.86,848,852.19,3462000,852.19
856.95,858.43,852.18,855.61,2617000,855.61
848.84,857.98,847.25,856.44,3507700,856.44
842,847.27,840.73,845.07,3112300,845.07
841.84,845,839.38,844.14,2714700,844.14
834,842.81,832.82,842.7,2968900,842.7
837,838.31,831.45,836.39,2787900,836.39
831.62,843,828.55,836.53,4172600,836.53
823.82,828,822.85,827.46,2429600,827.46
821.6,825,819.71,821.36,2484900,821.36
812.69,821.48,812.5,819.71,2858000,819.71
809.31,816.16,807.5,812.5,3466100,812.5
809.8,810.72,803,807.64,3897300,807.64
806.72,818.3,804,810.2,10868800,810.2
836.59,842.49,828.26,839.95,7350500,839.95
829.21,833.78,824.94,832.35,3850200,832.35
823.75,826.99,819.56,823.48,3137200,823.48
833,833.5,816.38,830.38,3747300,830.38
839,839.7,829.44,835.77,2998700,835.77
835.53,843.84,833,839.15,3586300,839.15
825.79,837.42,825.29,836.52,3922600,836.52
822,823.99,814.5,822.44,2971700,822.44
806.8,818.5,805.08,817.88,2797500,817.88
815.28,816.02,806.26,808.33,3376200,808.33
810,813.51,807.32,809.04,2540800,809.04
809.5,811.73,804.27,807.48,2354200,807.48
815.7,816,803.44,809.72,3659400,809.72
814.32,821.65,811.4,817.14,3791900,817.14
800.31,814.13,799.5,813.64,4873900,813.64
793.66,799.5,789.51,799.02,2992800,799.02
796.6,798,789.54,795.9,2558400,795.9
798,801.77,791.77,796.92,3440100,796.92
782.36,799.44,778.48,795.99,5986200,795.99
761.55,782.4,760.26,780.45,5830100,780.45
758.39,759.68,754.2,757.18,2510500,757.18
757.92,758.76,747.7,753.67,3521100,753.67
766.47,767.4,748.28,749.87,4139400,749.87
772.4,773.4,760.85,765.15,3153500,765.15
776.25,780,770.5,772.13,3301000,772.13
763.4,774.65,761.2,771.4,2638700,771.4
764.55,766.5,757.99,760.59,1976900,760.59
768.12,771.21,763.02,766.34,2543600,766.34
770,771.22,765.7,770.6,2044600,770.6
768.65,774.39,767.71,771.22,2703600,771.22
758.89,770.5,756.16,766,3113200,766
765,765.13,754,757.77,4828700,757.77
766.28,769.1,760.31,761,3801900,761
778.25,780.86,762.81,768.82,5454800,768.82
764.96,782.46,762,774.34,5285300,774.34
766.4,766.89,757.2,760.12,2963900,760.12
770,770.25,765.34,768.66,2470900,768.66
771.87,773.79,765.19,767.33,3189600,767.33
764.55,770.42,755.82,770.42,3684900,770.42
763.99,768.24,757.25,764.72,3794700,764.72
745,761.49,742,759.36,4314700,759.36
743.4,748.49,736.7,740.34,3561300,740.34
752.41,753.37,738.03,743.65,4666000,743.65
762,768.09,750.25,750.57,4625900,750.57
768,769.89,761.32,762.52,3272300,762.52
776.99,777,764.24,766.77,4438800,766.77
786.5,786.75,777.9,780.37,1837100,780.37
781.73,781.75,773.12,780.12,3522500,780.12
788.17,792.4,781,785.33,5311300,785.33
766,780.35,765.11,780,4614600,780
761,767.74,757.64,760.16,4373400,760.16
749.32,757.5,748,756.4,3690100,756.4
739.88,749.87,735.61,746.49,3601400,746.49
730,746.78,725.99,743.24,6755800,743.24
745.51,746,710.1,719.07,7283200,719.07
735.73,743.26,728.9,739.01,6622800,739.01
778.81,778.83,717.7,742.38,12747000,742.38
764,777.5,760.09,771.88,8562900,771.88
784.97,791.74,779.1,787.75,3373300,787.75
771.64,787.73,770.94,784.93,5984400,784.93
762.79,766,753.23,755.05,5122100,755.05
765.05,777,764,767.03,3872500,767.03
783.93,784.75,763.55,765.56,5026500,765.56
799,800.84,776.71,785.41,5305400,785.41
781.03,793.7,780.11,789.82,5413300,789.82
782,789.49,774.61,776.32,10841100,776.32
831.24,831.72,815.43,818.36,7406400,818.36
832.76,833.44,820,822.59,3998100,822.59
