2557.15
2569.13
2564.98
2575.21
2562.1
2561.26
2559.36
2557.64
2553.17
2550.93
2555.24
2550.64
2544.73
2549.33
2552.07
2537.74
2534.58
2529.12
2519.36
2510.06
2507.04
2496.84
2496.66
2502.22
2500.6
2508.24
2506.65
2503.87
2500.23
2495.62
2498.37
2496.48
2488.11
2461.43
2465.1
2465.54
2457.85
2476.55
2471.65
2457.59
2446.3
2444.24
2443.05
2438.97
2444.04
2452.51
2428.37
2425.55
2430.01
2468.11
2464.61
2465.84
2441.32
2438.21
2474.02
2474.92
2480.91
2476.83
2472.16
2477.57
2476.35
2470.3
2472.1
2475.42
2477.83
2477.13
2469.91
2472.54
2473.45
2473.83
2460.61
2459.14
2459.27
2447.83
2443.25
2425.53
2427.43
2425.18
2409.75
2432.54
2429.01
2423.41
2419.7
2440.69
2419.38
2439.07
2438.3
2434.5
2435.61
2437.03
2453.46
2433.15
2432.46
2437.92
2440.35
2429.39
2431.77
2433.79
2433.14
2429.33
2436.1
2439.07
2430.06
2411.8
2412.91
2415.82
2415.07
2404.39
2398.42
2394.02
2381.73
2365.72
2357.03
2400.67
2402.32
2390.9
2394.44
2399.63
2396.92
2399.38
2399.29
2389.52
2388.13
2391.17
2388.33
2384.2
2388.77
2387.45
2388.61
2374.15
2348.69
2355.84
2338.17
2342.19
2349.01
2328.95
2344.93
2353.78
2357.16
2355.54
2357.49
2352.95
2360.16
2358.84
2362.72
2368.06
2361.13
2358.57
2341.59
2343.98
2345.96
2348.45
2344.02
2373.47
2378.25
2381.38
2385.26
2365.45
2373.47
2372.6
2364.87
2362.98
2368.39
2375.31
2383.12
2381.92
2395.96
2363.64
2369.75
2367.34
2363.81
2362.82
2365.38
2351.16
2347.22
2349.25
2337.58
2328.25
2316.1
2307.87
2294.67
2293.08
2292.56
2297.42
2280.85
2279.55
2278.87
2280.9
2294.69
2296.68
2298.37
2280.07
2265.2
2271.31
2263.69
2271.89
2267.89
2274.64
2270.44
2275.32
2268.9
2268.9
2276.98
2269
2270.75
2257.83
2238.83
2249.26
2249.92
2268.88
2263.79
2260.96
2265.18
2270.76
2262.53
2258.07
2262.03
2253.28
2271.72
2256.96
2259.53
2246.19
2241.35
2212.23
2204.71
2191.95
2191.08
2198.81
2204.66
2201.72
2213.35
2204.72
2202.94
2198.18
2181.9
2187.12
2176.94
2180.39
2164.2
2164.45
2167.48
2163.26
2139.56
2131.52
2085.18
2088.66
2097.94
2111.72
2126.15
2126.41
2133.04
2139.43
