,StartDate,EndDate,HP-HP(-1),HP-SZ(-1),HP-HP(-2),HP-SZ(-2),SZ-HP(-1),SZ-SZ(-1),SZ-HP(-2),SZ-SZ(-2),HP-const-p,SZ-const-p,HP-HP(-1)-p,SZ-HP(-1)-p,HP-SZ(-1)-p,SZ-SZ(-1)-p,HP-HP(-2)-p,SZ-HP(-2)-p,HP-SZ(-2)-p,SZ-SZ(-2)-p
25,2008-02-01,2009-07-01,0.8027523315952423,0.009257702095543092,2.5606164869367176,0.024377987292521157,0.16094448534572114,0.008018718754438938,-11.656453673635589,0.4239021555827692,0.25468040661818403,0.4210046679806684,0.0036244641651856785,0.9045300688374349,0.012606908424980528,0.9323339462234536,0.6387633394264438,0.6603410435332789,0.08844178538792587,0.24438433898009715
26,2008-03-01,2009-08-01,0.6410883142252732,0.011492515590191278,12.936260205129887,-0.1518099890115847,0.3499815614345064,0.009861182130053927,-31.49784617324802,0.15442858650499872,0.22844797893087354,0.6668867488582662,0.02061445245354267,0.5807858023886299,0.001021844893267269,0.6080186235801583,0.2238849146331794,0.19564709429007354,0.00959843949761956,0.6315878155630061
27,2008-04-01,2009-09-01,0.5652085734061472,0.012306294497971541,14.886553272745402,-0.2294444909908038,0.3984462846358671,0.010163941298448942,-35.389092572387916,0.23706526103183392,0.2580460113148775,0.7064323661760012,0.021085927403562278,0.4564720858299276,9.684786714030255e-05,0.3729410881398211,0.14746748855736025,0.11476882137354552,0.012604180008408272,0.4756625679286661
28,2008-05-01,2009-10-01,0.5564156565714339,0.011623775948306929,2.5902813586657487,-0.0787957344063974,0.38588585165448186,0.011398769546446594,-9.462769590351007,0.2124069284049626,0.19669356901545376,0.4712423827947648,0.01957973952141163,0.9050304986245584,7.753195726820554e-05,0.7686633807606089,0.12736300042506732,0.6814629962187322,0.00431490190845797,0.559268841370344
29,2008-06-01,2009-11-01,0.5713531998114428,0.014004335776560437,-1.1578515720472717,-0.022791137433947898,0.36556929404636584,0.011888102218838029,-4.1505690303017655,0.2835612412369837,0.2928699695680652,0.4554939610765526,0.0020239608399183467,0.9558407855330158,3.042795422738008e-08,0.9363977920971043,0.051993983111609826,0.8451542457553378,0.00011749287004312676,0.4160973394912324
30,2008-07-01,2009-12-01,0.48591461580585005,0.014419418804559318,6.046472722312412,-0.03094123814650017,0.46109511350174853,0.014930016652330852,-10.900470291237527,0.09834687666754507,0.3740522982311041,0.35747253573529647,0.006647553426893016,0.7773033808416884,3.3792033050773905e-10,0.9101393178577113,0.011666779224955837,0.6175436287065532,7.377090176194785e-06,0.8046858488332942
31,2008-08-01,2010-01-01,0.626709726313416,0.015288329778218805,1.9646259657926177,-0.08837310455411697,0.4089019637295053,0.014282982982084377,-8.762156231842734,0.125971689511413,0.6267602220499344,0.31473852208548825,0.0227432402131517,0.9269212676095289,4.8241746653305374e-05,0.7628370176060008,0.151091831872919,0.6927088249708486,0.005807544847990906,0.7546521226183172
32,2008-09-01,2010-02-01,0.6906729917933607,0.014893903261614414,9.209141190791211,-0.20013568800472656,0.3548784193610782,0.013171506717932697,-17.05167043879009,-0.2042737786136563,0.6071660528093715,0.027998032333096164,0.0026620269588513135,0.4820208860524102,7.169172542442119e-05,0.3490535507854654,0.1727155598826684,0.2501921292967333,0.009718458856280978,0.48155151850922784
33,2008-10-01,2010-03-01,0.8447160986409523,0.015265543667752502,7.434943216726673,-0.21914739578753584,0.03295066581133231,0.013712190825461558,-13.90975906470878,-0.20733193307955886,0.8266292431417392,0.06901435923935184,0.024617511506087122,0.6069384715466082,0.05453292371616908,0.472871816697481,0.9331864367554117,0.357346390190569,0.07381836289967579,0.4820440489096631
34,2008-11-01,2010-04-01,0.6529602058894353,0.014345318345106653,5.8738194188756365,-0.2891444181841724,0.2558000777462302,0.01741077020843317,-15.687599349467913,-0.5226669185219079,0.8330405547100734,0.005407370281306904,0.012473897051252163,0.49498426746186364,0.07406861280953145,0.27433984032277503,0.31094801675548767,0.05920071214263943,0.04053661749424386,0.06191349645041926
35,2008-12-01,2010-05-01,0.6154396685377574,0.014080259121094094,2.8535002519642365,-0.16552714767083537,0.2773883341442631,0.01784026213747873,-12.602405839605085,-0.4337058407241244,0.811828758882983,0.08815515676100949,0.036472733360969664,0.7978089934122746,0.10835305722672436,0.6180359429081741,0.2741734774964134,0.18938991970134322,0.03374200289570168,0.17273033310009733
36,2009-01-01,2010-06-01,0.6650251628572407,0.01604294506308711,6.206443268054123,-0.04104290479224204,0.24810274240356311,0.01870345064790641,-18.447281158625085,-0.5170081169134252,0.9907450390416617,0.07512198775707757,0.017670038098392574,0.5515150060807282,0.043702791263950186,0.8896265809977093,0.3478640459975191,0.06048621909726524,0.039620640690271304,0.126074031115492
37,2009-02-01,2010-07-01,0.5650690064870498,0.01375347969731204,5.972437154935101,-0.06503311933021559,0.22824280531884983,0.01814608651393075,-17.425760132780137,-0.5540226013389544,0.48041546759606246,0.09223527694365674,0.030443054892310858,0.5512382447359984,0.054584923156627316,0.8128349786731295,0.3714039784334713,0.07544398359496399,0.0331429572561592,0.0901941741807031
38,2009-03-01,2010-08-01,0.5714430235137784,0.013586128195009652,5.730527895268881,-0.07907185456666402,0.24051471719805184,0.018496838525728695,-16.364662662333004,-0.46815867504881475,0.5734901821598407,0.166087083170134,0.030637665173829987,0.5837469087202132,0.05770803463683567,0.7801028320090606,0.34698015136321025,0.10580794556790338,0.02230244534296166,0.14377947438664065
39,2009-04-01,2010-09-01,0.5371101279257442,0.012796335209543637,6.206384381656978,-0.06951704444165174,0.14794372052382831,0.019980849728697497,-15.888373308837544,-0.4817544462978303,0.20220013596955477,0.21620894967186288,0.03152995414857004,0.5415028546078287,0.06256757094352959,0.8036789614094191,0.5734843444566122,0.13741159465522348,0.010335978843829212,0.12869745120471188
40,2009-05-01,2010-10-01,0.5588264448609596,0.012671694987404843,7.846311088782547,-0.09064573012059333,0.1250964597706894,0.019387104841446543,-16.260620803767036,-0.5195895175419364,0.19776056503323036,0.27524640368943876,0.020740926446542043,0.4067556533849318,0.06619576958569312,0.7370570662529717,0.600990354136229,0.0824222190262828,0.01001821184843575,0.07784457382267825
41,2009-06-01,2010-11-01,0.5957010240881033,0.013110564795512456,4.031769654642291,-0.28797858369496715,0.0690144188187453,0.019701304147148865,-11.843951130566994,-0.5209241458403746,0.16747736805738989,0.33755570183384276,0.014593237623580781,0.6295669673264987,0.05762476914657115,0.22365899761022945,0.7776862869841129,0.15740674465649285,0.008255484639639642,0.0415517704055986
42,2009-07-01,2010-12-01,0.609406206211864,0.014991195080358038,2.247989039943422,-0.1032890985915429,0.07024560853058451,0.020330727060567492,-8.85357837260309,-0.2963559110570828,0.1764794042400616,0.25122005317151286,0.008810825414193958,0.747743553933848,0.04897021874696721,0.6516014219307318,0.769481710303239,0.21890457901685534,0.0072508255097247076,0.19263577362963902
43,2009-08-01,2011-01-01,0.6428214648150347,0.009642682623724823,1.482790098012017,0.044940720819528435,0.016402601888831324,0.02093438111502511,-7.632184698361919,-0.3226605346961767,0.09595590501726908,0.33372195336231814,0.004686625059998149,0.8266468473915255,0.2935486389658908,0.8694480212630824,0.9432743987625691,0.26630545413924,0.005494329320509497,0.1507725751906214
44,2009-09-01,2011-02-01,0.6152143068066774,0.0073681960702104855,1.5942811169861861,0.015095300878804596,0.025949455247371654,0.0299974416168923,-7.863955748302966,-0.23913842456237364,0.11757214908447106,0.3207237894124745,0.004406305337247026,0.8137931509814476,0.40655719774274135,0.9567165866760905,0.9057303945890531,0.25198407377952337,0.0008512780514172385,0.39601272522977315
45,2009-10-01,2011-03-01,0.6856747706892481,0.005608045824103411,2.0787415166630803,-0.0668606100869963,-0.03538808125882056,0.029523178294382942,-8.593317115732273,-0.29126855689837516,0.19746312168446767,0.31055498501566314,0.0025900554364268955,0.7379625333776462,0.5691000670564192,0.8036276257654575,0.8794734265153155,0.17740212086233276,0.002611580847821691,0.2766820205569511
46,2009-11-01,2011-04-01,0.7312899740091947,0.006014490204926281,1.35776971300173,-0.12544828497679403,-0.047817106895954205,0.028480647143550718,-8.181435852832427,-0.3401544778715191,0.26232229341738145,0.2869565232897964,0.0011227749907229453,0.8171378370311533,0.5660221422699154,0.6472326750219448,0.8408110736109581,0.1889333673331809,0.005051263898433077,0.20051038675534127
47,2009-12-01,2011-05-01,0.6331259719899418,0.0021448117553644966,3.0902769038686446,-0.043859892975036896,0.0006286072689446864,0.02307633731764937,-6.641785953683471,-0.2519354321201101,0.19300672886631964,0.594570771391055,0.0011321097673325459,0.6175315879969248,0.8119231134371497,0.8784669546633296,0.9974355237344168,0.2858740877957455,0.00957801016049208,0.3740845684487927
48,2010-01-01,2011-06-01,0.47434739739162113,0.006215602527194576,1.079995956792407,-0.007662119290779811,0.07483984921543435,0.021720251176279588,-5.851761288530521,-0.27080371031012035,0.10184236317318221,0.4986205982324188,0.029612782220911904,0.883578955455142,0.45229706939701886,0.9781453823980316,0.6895274012147998,0.3557023829860869,0.00934174924266888,0.33796397051825766
49,2010-02-01,2011-07-01,0.5658331552782475,0.007800676075179162,-1.0866811963685568,-0.05834665736288446,0.105363799897128,0.018922458423782075,-6.3275102766168025,-0.14415588296664072,0.24466244271443294,0.413646356232212,0.013345001299730885,0.8915918018277467,0.33433797596210124,0.83593427226119,0.5615949131260929,0.31742106601478914,0.018425527635209188,0.6065736045593927
50,2010-03-01,2011-08-01,0.7848031924469567,0.0049014716384084235,-1.6236642329331856,0.009157667526618903,-0.24848883195336957,0.014121279615448486,-1.8657914781934342,-0.11995645141562652,0.06501325885619089,0.804076989752139,0.00011204762292136783,0.8541870291408549,0.4721752135809968,0.9753582978584064,0.2462599304594444,0.8413234207779217,0.04032066349524239,0.6887597615974352
51,2010-04-01,2011-09-01,0.9002681558335308,0.003654089258495237,9.429389312407286,-0.07920239548021483,-0.2932188340732309,0.014243438948667267,-5.521411470320928,-0.10130656963672957,0.08109719502980733,0.6000785059928053,0.00012711647552899306,0.3401358533366159,0.5987434244459968,0.7863361991323985,0.18367826135748178,0.5518425721764026,0.03455691963088533,0.7208911441241124
52,2010-05-01,2011-10-01,0.906986602311619,0.0034305962379729362,10.825552919601138,-0.3838165540365391,-0.24293266824450882,0.014058101424373918,-1.3087608335182888,-0.2946092692704314,0.14541003462895627,0.26273744992154013,0.00012161760366346615,0.2021404049625135,0.638212921061571,0.14350215088207716,0.2830566618546353,0.8722356388551837,0.04214346531208886,0.2363222473359362
53,2010-06-01,2011-11-01,1.0132822323921913,0.006727299575632806,15.355715336832517,-0.21522781552812217,-0.3995577026795103,0.019399718732337208,-8.72123866862684,-0.06291384182857584,0.08553785148847638,0.27763875671776805,1.1774025479504756e-05,0.05205417814014523,0.36876247904785053,0.4001972497113542,0.11439267140823974,0.31337696430414697,0.008673899518549117,0.8033433082580913
54,2010-07-01,2011-12-01,1.123818638247252,0.0027059976194492067,17.856130256194906,-0.35779829443830496,-0.37856439584075546,0.017963639550621194,-8.699162371103105,-0.05284800038287,0.41036223926117876,0.06969803781342868,1.9283333573722316e-06,0.01828674327428749,0.7529952195436657,0.19426693921483218,0.13986595217729453,0.28992078334370674,0.013786585617139689,0.8211819011174499
55,2010-08-01,2012-01-01,1.060018897991069,-0.0029341286420203755,16.254437813273466,-0.46920257259260123,-0.20157287617605338,0.007331506981672378,-7.221640958965245,-0.23879705465139353,0.9909159301442303,0.1264407906012157,1.2800624841706178e-07,0.043525057163738244,0.6989607068235602,0.12322416560542417,0.3876713571907675,0.440481110063105,0.331687604636557,0.4306634029300771
56,2010-09-01,2012-02-01,0.9957923729561357,-0.00198366477083071,0.21968538594087975,-0.28274812861747906,-0.16034475475088597,0.006939558005997939,4.19715042304336,-0.34589818911286596,0.9385930623626728,0.1683200649368679,0.0005101850214019478,0.9842372450568555,0.774824333564633,0.29338012514802136,0.5993534287809338,0.7230831790213159,0.3718122997075497,0.25134394178875774
57,2010-10-01,2012-03-01,0.9769941058718963,-0.0034675325694485492,1.1085046640516505,-0.22454859046326117,-0.1318847198455502,0.005977260542144967,3.9104278712914256,-0.3431748863899477,0.9264642782051398,0.08888246105995602,0.0007887348548637897,0.9212286091452591,0.6366504900813008,0.4270435762926694,0.6458895981509951,0.7235414012339574,0.37019633056418566,0.18160819046110577
