,StartDate,EndDate,Date,const,szgrowth(-1)+,szgrowth(-1),const-p,szgrowth(-1)+p,szgrowth(-1)p,rsquared,rsquared_adj
135,2017-05-01,2018-10-01,2018-02-01,0.7350369851492917,0.011337481080759375,-0.03374973424885806,0.0007288997947293577,0.9179123043993819,0.4931361222461985,0.0661646280602477,-0.058346754865052475
136,2017-06-01,2018-11-01,2018-03-01,0.7099101227289096,0.02772827378977885,-0.042416127676324716,0.0011127022558315178,0.7940221175231951,0.3285036964055281,0.10275278767233509,-0.01688017397135355
137,2017-07-01,2018-12-01,2018-04-01,0.7097932007450136,0.02747321935550417,-0.042125129554641115,0.0009751737530723454,0.7931886528680627,0.32535233274816266,0.10218482763564429,-0.017523862012936542
138,2017-08-01,2019-01-01,2018-05-01,0.7035305615230936,0.03067650577370523,-0.0407105687625291,0.0010341442006199409,0.7708930343668431,0.3436456062830333,0.08873485044621432,-0.03276716949429037
139,2017-09-01,2019-02-01,2018-06-01,0.7162379849067699,0.02868333181305815,-0.03846523352367918,0.0008628084397520587,0.7762937222147188,0.36705256499385264,0.08253992430213974,-0.03978808579090831
140,2017-10-01,2019-03-01,2018-07-01,0.7424687264387086,0.03169864973974579,-0.033830398709055846,0.00015130869125621601,0.5884540734193373,0.3816687836452294,0.06359779414713129,-0.061255833299917795
141,2017-11-01,2019-04-01,2018-08-01,0.7966663351216982,0.01311951483493927,-0.02503598444902539,8.17366303406674e-05,0.8204398630036887,0.5059398644586066,0.0665350752166547,-0.05792691475445788
142,2017-12-01,2019-05-01,2018-09-01,0.8073485145005341,0.010871300651785265,-0.022906513386772395,5.761061469198165e-05,0.84767288926912,0.5381438654657265,0.06032311837706805,-0.06496713250598951
143,2018-01-01,2019-06-01,2018-10-01,0.8387537008922545,-0.002189728786039166,-0.013646784734986511,4.763511946595288e-05,0.9686370493643134,0.7013610778747897,0.049934309949948075,-0.07674111539005879
144,2018-02-01,2019-07-01,2018-11-01,0.8785965117028554,-0.016022634299937916,-0.007386226427436859,3.11285236959907e-05,0.7744663200618704,0.8329397747951621,0.06870661455485283,-0.05546583683783335
145,2018-03-01,2019-08-01,2018-12-01,0.8683366542944984,-0.007071004368506675,-0.007514440557605986,2.0447585766675937e-05,0.895597171329878,0.8260815897539853,0.03275672410823394,-0.09620904601066815
146,2018-04-01,2019-09-01,2019-01-01,0.8265932338989098,0.015246049538710824,-0.024790929605775718,1.758339617272023e-05,0.7739541610496149,0.47930137655025096,0.06463337406854608,-0.06008217605564781
