,StartDate,EndDate,Date,const,szgrowth(-1)+,szgrowth(-1),hpgrowth(-1),const-p,szgrowth(-1)+p,szgrowth(-1)p,hpgrowth(-1)-p,rsquared,rsquared_adj
51,2010-05-01,2011-10-01,2011-02-01,0.2162452232414374,-0.048302135124089415,0.04426370471954018,0.5267129223025737,0.011254162220582795,0.031219513600333725,0.0028262961239471323,0.0012996478710169165,0.6811670721646881,0.6128457304856927
52,2010-06-01,2011-11-01,2011-03-01,0.15878758966187795,-0.043735044074899185,0.03874287782845244,0.6697056546024819,0.058236437330395824,0.059327490036145916,0.011251317357243247,0.0007522432817603577,0.6997502304286917,0.6354109940919828
53,2010-07-01,2011-12-01,2011-04-01,0.16140695771963176,-0.04919684562242138,0.04380658742888903,0.6731248428649833,0.06236216827508582,0.058649277657126686,0.016065989158203037,0.0007455795226019117,0.7401100102734182,0.6844192981891506
54,2010-08-01,2012-01-01,2011-05-01,0.17008595478659944,-0.048561065311375405,0.0429106083800435,0.6470915769043323,0.05133059805676543,0.07691855981938032,0.028697409533673293,0.0007836786903573913,0.7440718971146457,0.6892301607820699
55,2010-09-01,2012-02-01,2011-06-01,0.14406546446185103,-0.05185580798732088,0.03899074733425412,0.7237800482699475,0.07230884127007087,0.06384944909873491,0.036396984554338235,0.00020207161427693963,0.7620430985140454,0.7110523339099123
56,2010-10-01,2012-03-01,2011-07-01,0.048797356776533046,-0.03601036283304669,0.023152068193945705,0.8421028480844209,0.5227175451689741,0.18734602628536098,0.1866856971514657,1.9713674111319234e-05,0.7933476805404497,0.7490650406562603
57,2010-11-01,2012-04-01,2011-08-01,0.042736659106568764,-0.02986534228791668,0.01901672749219649,0.7945785183551922,0.5813132798659757,0.27339870310244363,0.267790024021087,3.306944064434131e-05,0.780775200716335,0.7337984580126925
58,2010-12-01,2012-05-01,2011-09-01,0.12195366153944665,-0.06492930064727159,0.032984721411520576,0.6537056428780128,0.2433975576399929,0.15902411828724305,0.12158967525040666,0.0013530731522945144,0.7700254236877497,0.7207451573351247
59,2011-01-01,2012-06-01,2011-10-01,0.13293622764151222,-0.07151836472885817,0.03669528832881588,0.6182271712563179,0.15286373130912542,0.10149325392893163,0.08355510183661852,0.0023862030953778614,0.7602648592725786,0.7088930434024169
60,2011-02-01,2012-07-01,2011-11-01,0.04416895671863411,-0.031617714149290675,0.01542807654428137,0.6360394749981325,0.576403238105788,0.3786456745918503,0.36147449685700206,0.0004448877421222944,0.7567211099169147,0.7045899191848249
61,2011-03-01,2012-08-01,2011-12-01,0.05235335960899001,-0.03486436644833536,0.017416039584469512,0.6610656177799843,0.5071491899628,0.322413727000709,0.2863419982737596,0.00068610188115139,0.7036884478351961,0.6401931152284525
62,2011-04-01,2012-09-01,2012-01-01,0.07567963344129655,-0.05752838976617105,0.0232442890239939,0.49127789429549484,0.28528600577196134,0.09961387293216083,0.12762081567246644,0.010366805720937464,0.6759463577208034,0.6065062915181184
63,2011-05-01,2012-10-01,2012-02-01,0.07483380784886307,-0.05959909317229812,0.02361764070560551,0.43417788133105395,0.27277843728591633,0.08108117738623552,0.10938416816131066,0.03245141266517564,0.59342953962754,0.5063072981191556
64,2011-06-01,2012-11-01,2012-03-01,0.10539229046641464,-0.06968471778060348,0.028404346933298207,0.46018650508024705,0.12285706797839484,0.0394018181500394,0.05447930827650953,0.038010765070771224,0.5849267943342749,0.49598253597733377
65,2011-07-01,2012-12-01,2012-04-01,0.11542753876969501,-0.06670593076693158,0.02710293520487568,0.5600913079346933,0.13471576699267637,0.08225233667723124,0.10918060404099994,0.029000645440491787,0.5784132747870991,0.4880732622414776
66,2011-08-01,2013-01-01,2012-05-01,0.046346164392849436,-0.009444353817363183,0.011069633857821745,0.9003565764684869,0.5629077072837017,0.7177229492521835,0.5055136329332769,0.0005714193701130238,0.6132411801074975,0.5303642901305328
