,StartDate,EndDate,const,szgrowth(-1),const-p,szgrowth(-1)-p,rsquared,rsquared_adj
38,2009-04-01,2010-09-01,0.6669968206919025,0.015960832388311925,2.0624460357557923e-05,0.19359862414177909,0.10322028051848176,0.04717154805088686
39,2009-05-01,2010-10-01,0.6761063218088557,0.020730796207482027,1.0460596771689723e-05,0.10244189905961307,0.15793927511056494,0.10531047980497521
40,2009-06-01,2010-11-01,0.6537243703714073,0.016319688402361934,3.090676361513411e-05,0.19962686233666904,0.10062069284594499,0.04440948614881657
41,2009-07-01,2010-12-01,0.6388648459228509,0.01697079369452572,3.821711208451182e-05,0.18310713912002996,0.10795856692813421,0.05220597736114263
42,2009-08-01,2011-01-01,0.6569558487981592,0.016008690973760058,3.389288884190051e-05,0.23810730078661915,0.08581571940714738,0.028679201870094095
43,2009-09-01,2011-02-01,0.6490778839201686,0.014973322889127835,4.031243625938342e-05,0.3124758009734848,0.063656102831816,0.00513460925880449
44,2009-10-01,2011-03-01,0.5905978153152033,0.028108152160500832,8.133205298496484e-05,0.1353059476040214,0.13391843583069363,0.07978833807011199
45,2009-11-01,2011-04-01,0.5567691051683414,0.025916562773217675,0.00012149155473059926,0.16313522129440677,0.11783091967815829,0.06269535215804323
46,2009-12-01,2011-05-01,0.5081238601627773,0.020338465274509072,0.00023467194111345148,0.2774752290030824,0.07321741652966973,0.015293505062774049
47,2010-01-01,2011-06-01,0.4335885017664507,0.01156092144158473,0.00023529110726123242,0.46870746522095796,0.03328515221711559,-0.027134525769314743
48,2010-02-01,2011-07-01,0.37579658756169343,0.007547571294615261,0.0006511003088512465,0.6250501709813976,0.015281985115946806,-0.04626289081430657
49,2010-03-01,2011-08-01,0.34269141044872325,0.013259776799851943,0.0013068420700172465,0.4179271455805028,0.041422285721985475,-0.018488821420390433
50,2010-04-01,2011-09-01,0.3034407232146221,0.013241853464988535,0.0028901249265467057,0.4011075008890762,0.04443736506566809,-0.015285299617727732
51,2010-05-01,2011-10-01,0.23366635988789694,0.013006925250286556,0.005285008555821455,0.30296233985710064,0.06612304806258251,0.007755738566493919
52,2010-06-01,2011-11-01,0.18490666452979387,0.009116384078481183,0.033225602861333546,0.5183518869304777,0.026539835439909676,-0.03430142484509591
53,2010-07-01,2011-12-01,0.17005583491169587,0.00995596040937444,0.05774539901491622,0.5249866028683208,0.025718220949465076,-0.0351743902411934
54,2010-08-01,2012-01-01,0.16223040022389434,0.01091006940901135,0.07314668422983549,0.5031242201170874,0.028494089971696446,-0.03222502940507255
55,2010-09-01,2012-02-01,0.15933070600735522,0.013630812042995365,0.08317884909038356,0.4528709933879326,0.035677618395367094,-0.02459253045492238
56,2010-10-01,2012-03-01,0.09606296513640326,0.0019112002715017812,0.3317691725865717,0.9209388443949674,0.0006350026900839856,-0.061825309641785786
57,2010-11-01,2012-04-01,0.04950405991872943,0.008507979977864287,0.628824759398018,0.6588995230896264,0.01248626086901572,-0.04923334782667088
58,2010-12-01,2012-05-01,0.015889096484809215,-0.0010070220980048592,0.8794931963809521,0.9641175759153293,0.00013049407792964374,-0.06236135004219978
59,2011-01-01,2012-06-01,0.005054165257410301,0.003231570671326688,0.9603228935735473,0.8858458936845294,0.0013281138698000294,-0.06108887901333748
60,2011-02-01,2012-07-01,-0.04977597097645592,-0.0006431051676778453,0.5338947034063484,0.9693999508643082,9.488538917346023e-05,-0.06239918427400326
61,2011-03-01,2012-08-01,-0.07883210196395907,-0.004120412354685422,0.2736035505008938,0.7746681815537861,0.005270525664414105,-0.056900066481559985
62,2011-04-01,2012-09-01,-0.10550715824765586,-0.010737115734321291,0.13570647036765504,0.4486007167173014,0.03634438498561443,-0.023884090952784653
63,2011-05-01,2012-10-01,-0.12351482333353328,-0.012057126835448639,0.05769238487745194,0.3449865214521143,0.05587584039130655,-0.003131919584236753
64,2011-06-01,2012-11-01,-0.11237719691316994,-0.01175995996581063,0.10240896402783597,0.3896491645361797,0.04659302453517389,-0.012994911431377654
65,2011-07-01,2012-12-01,-0.09377113500473483,-0.01408128981534184,0.2137473537126621,0.36533225891746346,0.05146326416214819,-0.007820281827717546
66,2011-08-01,2013-01-01,0.01206630056852008,0.021653769233933105,0.8986531452434899,0.18977816370031247,0.10491322743580078,0.04897030415053838
67,2011-09-01,2013-02-01,0.09688130013705058,0.034668180811926644,0.44459174536095025,0.11191475809772569,0.15030244664546066,0.09719634956080192
68,2011-10-01,2013-03-01,0.17852989804263508,0.03379641062337119,0.25628053056686967,0.20811325218863747,0.09710137763317139,0.0406702137352446
69,2011-11-01,2013-04-01,0.25955230427447007,0.01984101031793279,0.14597115539165045,0.5140184300312504,0.027086142791887924,-0.033720973283619005
70,2011-12-01,2013-05-01,0.35158833748051405,0.02300699604422274,0.05806114075900038,0.46198773037644025,0.03428513810588685,-0.026072040762495252
71,2012-01-01,2013-06-01,0.41359716857127526,0.022497555994567202,0.027193129772381214,0.46575000631557617,0.03372254675216102,-0.026669794075828923
72,2012-02-01,2013-07-01,0.47866236337584334,0.004059713584682191,0.012842876558002276,0.8811156892104303,0.0014412195807984585,-0.06096870419540168
73,2012-03-01,2013-08-01,0.5462099503842408,0.009349320665627794,0.005192702876528663,0.7308908845512185,0.007598814918462149,-0.054426259149134015
74,2012-04-01,2013-09-01,0.6371874379203288,0.022884256703853936,0.0006561873146988,0.35509360455527195,0.05364313396095921,-0.0055041701664808595
75,2012-05-01,2013-10-01,0.6882779468876914,0.012315005188845894,0.00012167018145650533,0.5876708942907664,0.018778152787297442,-0.0425482126634964
76,2012-06-01,2013-11-01,0.7411662220771134,0.022146496863706313,1.7516549089125086e-05,0.29633669055989564,0.06789704304614685,0.009640608236531012
77,2012-07-01,2013-12-01,0.7531405617250382,0.019028190241421945,1.0206566338347035e-05,0.3484816176452594,0.05509440603807836,-0.003962193584541751
78,2012-08-01,2014-01-01,0.769542637465805,0.015687812566546146,5.598366085086045e-06,0.42990732322452196,0.03937688595524602,-0.020662058672550998
79,2012-09-01,2014-02-01,0.777638445420747,0.013497482058521602,3.97648086710604e-06,0.493199632590713,0.029820935210537525,-0.030815256338803776
80,2012-10-01,2014-03-01,0.7883008945749174,0.00958239028544694,2.321065671225207e-06,0.6164770213265224,0.016044679978621357,-0.04545252752271489
81,2012-11-01,2014-04-01,0.7897975073511642,0.01304414444317259,2.0650732254571463e-06,0.49443548915789826,0.029653362718507714,-0.030993302111585574
82,2012-12-01,2014-05-01,0.7567603560910918,0.013084334622498077,1.2886165617763173e-05,0.5387587222918024,0.024068490178930868,-0.03692722918488589
83,2013-01-01,2014-06-01,0.6895840335798005,0.010731205335382209,0.0002502765209698203,0.6792895352960877,0.010960967626487017,-0.050853971896857475
84,2013-02-01,2014-07-01,0.563734693220578,-0.004289189646649809,0.006601271277567086,0.9135669098692052,0.0007593835589975173,-0.06169315496856509
85,2013-03-01,2014-08-01,0.39078206611160754,-0.051578241033925144,0.05318862050138506,0.20283876152381794,0.09926997206327881,0.042974345317233764
86,2013-04-01,2014-09-01,0.2474444286928338,-0.05310540109429293,0.20903911370018247,0.1946777642597838,0.10274857133928872,0.04667035704799427
87,2013-05-01,2014-10-01,0.1604898203574217,-0.051554887041948994,0.4012726169831756,0.19360465353576045,0.10321763713684362,0.04716873945789635
88,2013-06-01,2014-11-01,0.0815383292962266,-0.047218797570801885,0.6613042397075691,0.22410117392132237,0.09087755453452817,0.03405740169293614
89,2013-07-01,2014-12-01,0.032345622574148955,-0.054925156157635505,0.850430844543411,0.10036693624180834,0.15970553964170375,0.10718713586931028
90,2013-08-01,2015-01-01,-0.008033435218227039,-0.027034152835043953,0.96652200844757,0.3697814405427332,0.05054064951394854,-0.008800559891429582
91,2013-09-01,2015-02-01,-0.09838916817450008,-0.0215435581534702,0.5801884971364983,0.43812016644067686,0.038021335796189826,-0.022102330716548213
92,2013-10-01,2015-03-01,-0.14049968346481734,-0.026112230073097428,0.38439041816637776,0.3065154096953039,0.06519085535559443,0.006765283815319045
93,2013-11-01,2015-04-01,-0.1807878959167687,-0.016475118541752615,0.26254938712256415,0.46794721577350806,0.033397185005425545,-0.027015490931735275
94,2013-12-01,2015-05-01,-0.2596706098708329,0.00873564747875872,0.1468495232118152,0.6773523761936548,0.011100926923851673,-0.050705265143407674
95,2014-01-01,2015-06-01,-0.22563984141455035,0.008484610963680217,0.24112257239275423,0.7101206633051769,0.008868919782476947,-0.05307677273111833
96,2014-02-01,2015-07-01,-0.16461507487696928,0.0005194684185594435,0.40680208165685383,0.9823302045210448,3.1629326891824405e-05,-0.06246639384017749
97,2014-03-01,2015-08-01,-0.094004294371725,-0.011222746819099414,0.6254664473331839,0.6010920536087365,0.017471205502802123,-0.043936844153272814
98,2014-04-01,2015-09-01,-0.05998843116293647,-0.017785492452627616,0.748087538616988,0.3738437600242266,0.049710899694301314,-0.009682169074804792
99,2014-05-01,2015-10-01,-0.036082192716885494,-0.019756308284181706,0.8470685619150186,0.3227618037023806,0.061089832170508895,0.002407946681165729
100,2014-06-01,2015-11-01,0.013007757200576103,-0.015884203786611605,0.9474844931388071,0.4331408361278203,0.038838750771736597,-0.021233827305029873
101,2014-07-01,2015-12-01,0.09874953342878856,-0.0178245138969952,0.6191893641509572,0.3808896292734837,0.048299655037496,-0.011181616522660587
102,2014-08-01,2016-01-01,0.22975323274510162,-0.020809338265616546,0.2313017016281818,0.2824006245203504,0.07178776758126515,0.0137745030550942
103,2014-09-01,2016-02-01,0.32382179113528164,-0.02124485041704711,0.053611047590462584,0.14933245602026823,0.12542301132971945,0.07076194953782688
104,2014-10-01,2016-03-01,0.4863836453971922,-0.024251926260721424,0.0060253600811722985,0.09943749740111828,0.16050845169508243,0.10804022992602513
105,2014-11-01,2016-04-01,0.628752285952611,-0.014069633783379441,0.0017713392223663682,0.3569653373070556,0.053238598682218696,-0.005933988900142628
106,2014-12-01,2016-05-01,0.7437395027942468,-0.015355064398259352,0.00028443486440534214,0.29634543117218237,0.06789467154235196,0.009638088513748921
107,2015-01-01,2016-06-01,0.8301733753370484,-0.012241403670056678,7.398523648502982e-05,0.40273757552640144,0.044137540469179504,-0.015603863251496763
108,2015-02-01,2016-07-01,0.9152656128507892,-0.0022831850285013767,1.5635755370659446e-05,0.8822472582115651,0.0014137333912812577,-0.06099790827176377
109,2015-03-01,2016-08-01,1.079208259058051,-0.0012978077662068929,5.2850016570752375e-06,0.9375115839714251,0.000396245832344877,-0.06207898880313367
110,2015-04-01,2016-09-01,1.2820160712224518,0.00553056116366187,9.985105747817024e-06,0.7898711700764242,0.004568420843767518,-0.057646052853497
111,2015-05-01,2016-10-01,1.3776773786008487,0.014917775420793894,2.0949759206885782e-06,0.4720492434214695,0.03279599224009211,-0.027654258244902197
112,2015-06-01,2016-11-01,1.3927620258320863,0.025527748285230557,2.121242018872292e-06,0.2838286564805811,0.07137873926721383,0.013339910471414695
113,2015-07-01,2016-12-01,1.3311013193444787,0.02019657626354146,9.21151833619977e-06,0.42664687699653114,0.039925427340822606,-0.020079233450375877
114,2015-08-01,2017-01-01,1.2833607146528099,0.021909502779935662,2.3629782408082594e-05,0.4161987651030432,0.04172424215575343,-0.01816799270951197
115,2015-09-01,2017-02-01,1.226561235324152,0.017574499124996354,5.367704486236373e-05,0.5602356266315598,0.02163987507562637,-0.03950763273214708
116,2015-10-01,2017-03-01,1.2021102243656423,0.011373251986534695,7.744994075518902e-05,0.7299394328977611,0.007654615748529547,-0.05436697076718744
117,2015-11-01,2017-04-01,1.2019022598860987,0.008209289456077993,8.05000695260262e-05,0.8061542105034787,0.0038753455513572677,-0.0583824453516828
118,2015-12-01,2017-05-01,1.1964211909382876,0.01935581662280198,8.428100405523996e-05,0.590396350743701,0.01850793334584766,-0.04283532082003694
119,2016-01-01,2017-06-01,1.1798724558268385,0.021713706724266525,0.00011225827867558832,0.5524576091896909,0.022499677503181714,-0.038594092652869394
120,2016-02-01,2017-07-01,1.139539220977503,0.019245225947008858,0.00020924010277647428,0.6083913227981294,0.01678502015068506,-0.04466591608989723
121,2016-03-01,2017-08-01,1.0222348468584652,0.0465901390695317,0.001089388237629158,0.508183666342992,0.027834002713328587,-0.03292637211708849
122,2016-04-01,2017-09-01,0.9010773847161317,0.052130186778727855,0.0036577360678069775,0.4695774621941381,0.033157288629359405,-0.02727038083130573
123,2016-05-01,2017-10-01,0.859471568534513,0.010283586069555865,0.004111774802348591,0.919900452076724,0.0006518437159811485,-0.06180741605177009
124,2016-06-01,2017-11-01,0.7594793500694472,0.02870131676136045,0.010620586903512563,0.7865449305569177,0.004717457981856965,-0.057487700894276905
125,2016-07-01,2017-12-01,0.6698011773113737,0.05305847278524448,0.018353636729253046,0.6004808981868743,0.017529437137245862,-0.04387497304167631
126,2016-08-01,2018-01-01,0.5919283108300881,0.059563738075591656,0.030807991579096916,0.5492412376902159,0.022861708789973623,-0.03820943441065294
127,2016-09-01,2018-02-01,0.4710745553227388,0.01574121290515166,0.051970956232574306,0.8455480411752951,0.002443966079628823,-0.0599032860403943
128,2016-10-01,2018-03-01,0.30832992914372953,-0.03571124807924598,0.004815915040326884,0.260056608917133,0.07852115484507094,0.02092872702288784
129,2016-11-01,2018-04-01,0.22106123161141347,-0.010896029631566969,0.00013199473116706594,0.45766224611129236,0.034940600154917734,-0.025375612335399866
130,2016-12-01,2018-05-01,0.23732640841263003,-0.027574881055363275,0.0003335200370100379,0.12517582920481565,0.1406325827239664,0.08692211914421433
131,2017-01-01,2018-06-01,0.2805668253129744,-0.023451808207233554,0.0007283093633153244,0.3357473855469839,0.05799077036519684,-0.0008848064869784178
132,2017-02-01,2018-07-01,0.3136975856592359,-0.050111940162256625,0.00025288200068423827,0.02736665173770359,0.26919454477128335,0.22351920381948853
133,2017-03-01,2018-08-01,0.3707867414595561,-0.04224142906466995,0.0005421340275396351,0.13237148003932517,0.1358094182167432,0.08179750685528964
134,2017-04-01,2018-09-01,0.35922503584266086,-0.0501722370011418,0.0008194455907441095,0.06834140347356966,0.19274468562763125,0.14229122847935816
135,2017-05-01,2018-10-01,0.38700560298242825,-0.040553306644284484,0.0005492083590368549,0.13398633977035768,0.13476357966992902,0.08068630339929961
136,2017-06-01,2018-11-01,0.39205735401071784,-0.04275518193539109,0.0005544726113040727,0.08497879598349127,0.17405137734079956,0.1224295884245995
137,2017-07-01,2018-12-01,0.4148715204039539,-0.042332766887392057,0.00038867112633334384,0.0935827580534789,0.1657431281817413,0.11360207369310016
138,2017-08-01,2019-01-01,0.4191765435784842,-0.04088495745997868,0.000441286447589218,0.10782593739576117,0.1535166973786325,0.10061149096479705
139,2017-09-01,2019-02-01,0.4576492068400102,-0.032911731970699715,0.00012825391052546014,0.1676700388022017,0.11548182766962067,0.06019944189897197
140,2017-10-01,2019-03-01,0.5162488938514322,-0.01514967578196547,1.8136011328604982e-05,0.3794454963465036,0.04858606530372256,-0.01087730561479483
141,2017-11-01,2019-04-01,0.550290609148911,-0.012859137825791714,5.625420283144065e-06,0.42582990427029477,0.040063817067527485,-0.019932194365752
142,2017-12-01,2019-05-01,0.5901926889996253,-0.011336169318833465,1.529750295974714e-06,0.46669910129012926,0.03358171759399953,-0.02681942505637558
143,2018-01-01,2019-06-01,0.6128765908534496,-0.012769972394850119,5.099695732380096e-07,0.3779515008772033,0.04888389607413701,-0.010560860421229501
144,2018-02-01,2019-07-01,0.6403428368537796,-0.012481839538034119,1.0178074362029828e-07,0.34906910411170755,0.0549640361897723,-0.0041007115483668866
145,2018-03-01,2019-08-01,0.666486824943077,-0.004650447185321356,9.538707748255518e-09,0.6945799973285569,0.00989189911503141,-0.05198985719027904
146,2018-04-01,2019-09-01,0.6824582470381125,-0.010578519575952995,9.178017397711021e-10,0.32981092785554034,0.059388671088011824,0.0006004630310125769
