Date,Open,High,Low,Close,Volume,Adj Close
25-Oct-17,978,984.44,966.24,972.91,3033113,972.91
24-Oct-17,969,979.85,965,975.9,2704800,975.9
23-Oct-17,986.73,986.78,962.5,966.3,3494100,966.3
20-Oct-17,993.53,994.62,982,982.91,2365100,982.91
19-Oct-17,990,991.05,980.24,986.61,3108200,986.61
18-Oct-17,1009.27,1022.31,996.55,997,2499700,997
17-Oct-17,1005.59,1011.47,1004.38,1009.13,2319700,1009.13
16-Oct-17,1008.44,1009.57,1001.04,1006.34,2008900,1006.34
13-Oct-17,1007,1007.77,1001.03,1002.94,2431500,1002.94
12-Oct-17,996.81,1008.44,992.4,1000.93,4067300,1000.93
11-Oct-17,991.27,995.5,986.7,995,2337100,995
10-Oct-17,996.67,997.95,980.1,987.2,3084900,987.2
9-Oct-17,993.24,998.5,987.5,990.99,2938600,990.99
6-Oct-17,975.64,995.75,975.64,989.58,3782100,989.58
5-Oct-17,970,981.51,969.64,980.85,3229200,980.85
4-Oct-17,954.21,967.79,954.05,965.45,2527400,965.45
3-Oct-17,958,963.69,950.37,957.1,2666600,957.1
2-Oct-17,964,967.31,952.12,959.19,2442900,959.19
29-Sep-17,960.11,964.83,958.38,961.35,2543800,961.35
28-Sep-17,951.86,959.7,950.1,956.4,2522600,956.4
27-Sep-17,948,955.3,943.3,950.87,3148900,950.87
26-Sep-17,945.49,948.63,931.75,938.6,3564800,938.6
25-Sep-17,949.31,949.42,932.89,939.79,5124000,939.79
22-Sep-17,961.01,965.61,954.42,955.1,2641800,955.1
21-Sep-17,971.31,971.7,962.02,964.65,2337600,964.65
20-Sep-17,971.79,974.81,962.16,973.21,2888800,973.21
19-Sep-17,977.25,978.24,967.46,969.86,2671100,969.86
18-Sep-17,990.4,992.79,968.17,974.19,3411300,974.19
15-Sep-17,993.01,996.25,984.03,986.79,3760200,986.79
14-Sep-17,996.8,998.56,987.74,992.21,3913300,992.21
13-Sep-17,983.97,1000,979.42,999.6,3374700,999.6
12-Sep-17,983.27,984.67,975.52,982.58,2481100,982.58
11-Sep-17,974.46,981.94,974.22,977.96,2186700,977.96
8-Sep-17,979.1,979.88,963.47,965.9,2605300,965.9
7-Sep-17,974,980.59,972.55,979.47,2566800,979.47
6-Sep-17,968.32,971.84,960.6,967.8,2129900,967.8
5-Sep-17,975.4,976.77,960.37,965.27,2883200,965.27
1-Sep-17,984.2,984.5,976.88,978.25,2535900,978.25
31-Aug-17,974.7,981,972.76,980.6,3331500,980.6
30-Aug-17,958.44,969.41,956.91,967.59,2904600,967.59
29-Aug-17,940,956,936.33,954.06,2874300,954.06
28-Aug-17,946.54,953,942.25,946.02,2596700,946.02
25-Aug-17,956,957.62,944.1,945.26,3324800,945.26
24-Aug-17,957.42,959,941.14,952.45,5195700,952.45
23-Aug-17,959.38,962,954.2,958,2668300,958
22-Aug-17,955.52,967.93,955.5,966.9,2750000,966.9
21-Aug-17,957.57,961.2,945.46,953.29,3164500,953.29
18-Aug-17,961.4,965.43,954.65,958.47,3284800,958.47
17-Aug-17,977.84,977.84,960.32,960.57,3512400,960.57
16-Aug-17,981.65,986.46,973.22,978.18,3132100,978.18
